--------------------------------
Started at UT 2015y008d03h51m25s
Elapsed      Time Interval
Time / s          / s
--------------------------------
259050      8.465608697e-01
259111      8.465608712e-01
259172      8.465608692e-01
259233      8.465608757e-01
259294      8.465608727e-01
259355      8.465608722e-01
259416      8.465608692e-01
259477      8.465608692e-01
259538      8.465608652e-01
259599      8.465608677e-01
259660      8.465608682e-01
259721      8.465608757e-01
259782      8.465608707e-01
259843      8.465608667e-01
259904      8.465608682e-01
259965      8.465608697e-01
260026      8.465608732e-01
260087      8.465608772e-01
260148      8.465608762e-01
260209      8.465608742e-01
260270      8.465608832e-01
260331      8.465608677e-01
260392      8.465608767e-01
260453      8.465608752e-01
260514      8.465608737e-01
260575      8.465608742e-01
260636      8.465608727e-01
260697      8.465608752e-01
260758      8.465608737e-01
260819      8.465608707e-01
260880      8.465608732e-01
260941      8.465608727e-01
261002      8.465608737e-01
261063      8.465608712e-01
261124      8.465608717e-01
261185      8.465608742e-01
261246      8.465608727e-01
261307      8.465608712e-01
261368      8.465608672e-01
261429      8.465608727e-01
261490      8.465608702e-01
261551      8.465608672e-01
261612      8.465608697e-01
261673      8.465608682e-01
261734      8.465608712e-01
261795      8.465608712e-01
261856      8.465608702e-01
261917      8.465608697e-01
261978      8.465608687e-01
262039      8.465608687e-01
262100      8.465608652e-01
262161      8.465608602e-01
262222      8.465608632e-01
262283      8.465608592e-01
262344      8.465608602e-01
262405      8.465608562e-01
262466      8.465608597e-01
262527      8.465608602e-01
262588      8.465608567e-01
262649      8.465608552e-01
262710      8.465608572e-01
262771      8.465608582e-01
262832      8.465608517e-01
262893      8.465608532e-01
262954      8.465608532e-01
263015      8.465608567e-01
263076      8.465608547e-01
263137      8.465608557e-01
263198      8.465608542e-01
263259      8.465608587e-01
263320      8.465608602e-01
263381      8.465608602e-01
263442      8.465608592e-01
263503      8.465608587e-01
263564      8.465608597e-01
263625      8.465608587e-01
263686      8.465608587e-01
263747      8.465608577e-01
263808      8.465608582e-01
263869      8.465608547e-01
263930      8.465608557e-01
263991      8.465608567e-01
264052      8.465608527e-01
264113      8.465608597e-01
264174      8.465608557e-01
264235      8.465608507e-01
264296      8.465608572e-01
264357      8.465608487e-01
264418      8.465608547e-01
264479      8.465608482e-01
264540      8.465608562e-01
264601      8.465608587e-01
264662      8.465608527e-01
264723      8.465608387e-01
264784      8.465608577e-01
264845      8.465608532e-01
264906      8.465608587e-01
264967      8.465608532e-01
265028      8.465608557e-01
265089      8.465608557e-01
265150      8.465608602e-01
265211      8.465608537e-01
265272      8.465608547e-01
265333      8.465608562e-01
265394      8.465608577e-01
265455      8.465608597e-01
265516      8.465608562e-01
265577      8.465608567e-01
265638      8.465608587e-01
265699      8.465608582e-01
265760      8.465608562e-01
265821      8.465608597e-01
265882      8.465608572e-01
265943      8.465608567e-01
266004      8.465608577e-01
266065      8.465608587e-01
266126      8.465608587e-01
266187      8.465608602e-01
266248      8.465608602e-01
266309      8.465608577e-01
266370      8.465608572e-01
266431      8.465608577e-01
266492      8.465608557e-01
266553      8.465608582e-01
266614      8.465608587e-01
266675      8.465608582e-01
266736      8.465608547e-01
266797      8.465608562e-01
266858      8.465608567e-01
266919      8.465608607e-01
266980      8.465608587e-01
267041      8.465608562e-01
267102      8.465608587e-01
267163      8.465608572e-01
267224      8.465608562e-01
267285      8.465608522e-01
267346      8.465608512e-01
267407      8.465608562e-01
267468      8.465608522e-01
267529      8.465608542e-01
267590      8.465608562e-01
267651      8.465608522e-01
267712      8.465608477e-01
267773      8.465608517e-01
267834      8.465608472e-01
267895      8.465608507e-01
267956      8.465608552e-01
268017      8.465608452e-01
268078      8.465608577e-01
268139      8.465608592e-01
268200      8.465608562e-01
268261      8.465608582e-01
268322      8.465608532e-01
268383      8.465608472e-01
268444      8.465608572e-01
268505      8.465608507e-01
268566      8.465608442e-01
268627      8.465608497e-01
268688      8.465608432e-01
268749      8.465608547e-01
268810      8.465608517e-01
268871      8.465608467e-01
268932      8.465608527e-01
268993      8.465608567e-01
269054      8.465608512e-01
269115      8.465608532e-01
269176      8.465608497e-01
269237      8.465608562e-01
269298      8.465608492e-01
269359      8.465608522e-01
269420      8.465608487e-01
269481      8.465608462e-01
269542      8.465608467e-01
269603      8.465608487e-01
269664      8.465608427e-01
269725      8.465608447e-01
269786      8.465608422e-01
269847      8.465608422e-01
269908      8.465608412e-01
269969      8.465608467e-01
270030      8.465608407e-01
270091      8.465608402e-01
270152      8.465608472e-01
270213      8.465608392e-01
270274      8.465608407e-01
270335      8.465608392e-01
270396      8.465608472e-01
270457      8.465608457e-01
270518      8.465608497e-01
270579      8.465608417e-01
270640      8.465608452e-01
270701      8.465608442e-01
270762      8.465608442e-01
270823      8.465608437e-01
270884      8.465608397e-01
270945      8.465608457e-01
271006      8.465608437e-01
271067      8.465608407e-01
271128      8.465608437e-01
271189      8.465608437e-01
271250      8.465608442e-01
271311      8.465608402e-01
271372      8.465608392e-01
271433      8.465608412e-01
271494      8.465608412e-01
271555      8.465608382e-01
271616      8.465608362e-01
271677      8.465608382e-01
271738      8.465608382e-01
271799      8.465608497e-01
271860      8.465608457e-01
271921      8.465608412e-01
271982      8.465608442e-01
272043      8.465608437e-01
272104      8.465608367e-01
272165      8.465608437e-01
272226      8.465608447e-01
272287      8.465608417e-01
272348      8.465608392e-01
272409      8.465608387e-01
272470      8.465608462e-01
272531      8.465608412e-01
272592      8.465608362e-01
272653      8.465608372e-01
272714      8.465608422e-01
272775      8.465608377e-01
272836      8.465608367e-01
272897      8.465608397e-01
272958      8.465608407e-01
273019      8.465608427e-01
273080      8.465608397e-01
273141      8.465608387e-01
273202      8.465608367e-01
273263      8.465608412e-01
273324      8.465608372e-01
273385      8.465608357e-01
273446      8.465608337e-01
273507      8.465608342e-01
273568      8.465608317e-01
273629      8.465608307e-01
273690      8.465608327e-01
273751      8.465608362e-01
273812      8.465608387e-01
273873      8.465608422e-01
273934      8.465608477e-01
273995      8.465608412e-01
274056      8.465608367e-01
274117      8.465608317e-01
274178      8.465608337e-01
274239      8.465608337e-01
274300      8.465608322e-01
274361      8.465608422e-01
274422      8.465608327e-01
274483      8.465608437e-01
274544      8.465608372e-01
274605      8.465608417e-01
274666      8.465608377e-01
274727      8.465608357e-01
274788      8.465608472e-01
274849      8.465608447e-01
274910      8.465608452e-01
274971      8.465608307e-01
275032      8.465608402e-01
275093      8.465608442e-01
275154      8.465608462e-01
275215      8.465608457e-01
275276      8.465608462e-01
275337      8.465608447e-01
275398      8.465608377e-01
275459      8.465608452e-01
275520      8.465608432e-01
275581      8.465608422e-01
275642      8.465608432e-01
275703      8.465608452e-01
275764      8.465608517e-01
275825      8.465608497e-01
275886      8.465608472e-01
275947      8.465608437e-01
276008      8.465608447e-01
276069      8.465608467e-01
276130      8.465608452e-01
276191      8.465608377e-01
276252      8.465608307e-01
276313      8.465608297e-01
276374      8.465608297e-01
276435      8.465608312e-01
276496      8.465608312e-01
276557      8.465608317e-01
276618      8.465608327e-01
276679      8.465608352e-01
276740      8.465608287e-01
276801      8.465608267e-01
276862      8.465608282e-01
276923      8.465608282e-01
276984      8.465608262e-01
277045      8.465608237e-01
277106      8.465608242e-01
277167      8.465608232e-01
277228      8.465608252e-01
277289      8.465608262e-01
277350      8.465608262e-01
277411      8.465608292e-01
277472      8.465608262e-01
277533      8.465608267e-01
277594      8.465608242e-01
277655      8.465608307e-01
277716      8.465608317e-01
277777      8.465608262e-01
277838      8.465608277e-01
277899      8.465608272e-01
277960      8.465608302e-01
278021      8.465608287e-01
278082      8.465608242e-01
278143      8.465608282e-01
278204      8.465608307e-01
278265      8.465608292e-01
278326      8.465608337e-01
278387      8.465608292e-01
278448      8.465608232e-01
278509      8.465608232e-01
278570      8.465608237e-01
278631      8.465608257e-01
278692      8.465608287e-01
278753      8.465608267e-01
278814      8.465608262e-01
278875      8.465608307e-01
278936      8.465608277e-01
278997      8.465608302e-01
279058      8.465608277e-01
279119      8.465608267e-01
279180      8.465608247e-01
279241      8.465608252e-01
279302      8.465608257e-01
279363      8.465608257e-01
279424      8.465608272e-01
279485      8.465608317e-01
279546      8.465608292e-01
279607      8.465608297e-01
279668      8.465608322e-01
279729      8.465608312e-01
279790      8.465608287e-01
279851      8.465608292e-01
279912      8.465608282e-01
279973      8.465608302e-01
280034      8.465608297e-01
280095      8.465608257e-01
280156      8.465608227e-01
280217      8.465608252e-01
280278      8.465608312e-01
280339      8.465608247e-01
280400      8.465608237e-01
280461      8.465608237e-01
280522      8.465608312e-01
280583      8.465608207e-01
280644      8.465608207e-01
280705      8.465608147e-01
280766      8.465608192e-01
280827      8.465608217e-01
280888      8.465608207e-01
280949      8.465608222e-01
281010      8.465608197e-01
281071      8.465608202e-01
281132      8.465608152e-01
281193      8.465608197e-01
281254      8.465608202e-01
281315      8.465608252e-01
281376      8.465608217e-01
281437      8.465608202e-01
281498      8.465608187e-01
281559      8.465608202e-01
281620      8.465608167e-01
281681      8.465608162e-01
281742      8.465608222e-01
281803      8.465608242e-01
281864      8.465608262e-01
281925      8.465608242e-01
281986      8.465608312e-01
282047      8.465608067e-01
282108      8.465608122e-01
282169      8.465608082e-01
282230      8.465608082e-01
282291      8.465608097e-01
282352      8.465608092e-01
282413      8.465608102e-01
282474      8.465608062e-01
282535      8.465608087e-01
282596      8.465608107e-01
282657      8.465608077e-01
282718      8.465608097e-01
282779      8.465608082e-01
282840      8.465608077e-01
282901      8.465608117e-01
282962      8.465608157e-01
283023      8.465608167e-01
283084      8.465608152e-01
283145      8.465608157e-01
283206      8.465608162e-01
283267      8.465608157e-01
283328      8.465608137e-01
283389      8.465608132e-01
283450      8.465608152e-01
283511      8.465608187e-01
283572      8.465608107e-01
283633      8.465608132e-01
283694      8.465608112e-01
283755      8.465608277e-01
283816      8.465608122e-01
283877      8.465608087e-01
283938      8.465608117e-01
283999      8.465608107e-01
284060      8.465608087e-01
284121      8.465608112e-01
284182      8.465608067e-01
284243      8.465608092e-01
284304      8.465608102e-01
284365      8.465608057e-01
284426      8.465608132e-01
284487      8.465608187e-01
284548      8.465608142e-01
284609      8.465608152e-01
284670      8.465608097e-01
284731      8.465608092e-01
284792      8.465608037e-01
284853      8.465608067e-01
284914      8.465608082e-01
284975      8.465608092e-01
285036      8.465608072e-01
285097      8.465608057e-01
285158      8.465608117e-01
285219      8.465608132e-01
285280      8.465608097e-01
285341      8.465608177e-01
285402      8.465608027e-01
285463      8.465608012e-01
285524      8.465608027e-01
285585      8.465608157e-01
285646      8.465608082e-01
285707      8.465607997e-01
285768      8.465608117e-01
285829      8.465608122e-01
285890      8.465608082e-01
285951      8.465608102e-01
286012      8.465608122e-01
286073      8.465608082e-01
286134      8.465608062e-01
286195      8.465608057e-01
